customer_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
3438,-1.0504074078758219,-0.25668237916526176,-0.17342096227168385,0.5181529895218477,2.2289713617009395,-1.0724134177162858,-0.1801941208745725,-2.4522987549197977
35,2.3468439548917686,-2.10605359420868,0.011653343803808076,0.6178085028713018,-1.272821038895558,-2.9453074470814595,3.274234233327209,0.3311364870989014
36,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
37,0.8413586697571741,-1.3947407182978961,-0.12278514306391097,0.3223935391700601,-0.6743234264039877,-1.7677553542068312,2.1855710198197995,0.3888227331207702
38,1.2402488264775928,-1.5988000454492732,-0.13782264695558413,0.3663365933953414,-0.7878539167608634,-2.147462252912637,2.649778080631516,0.438551426076178
39,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
4,20.439728824022254,11.130968003021081,0.4622088283325251,-0.29536354241293367,-2.988011701026809,3.9343613250551046,0.16447421599884915,1.2749522777083844
40,5.2911588541500425,0.9147985361618172,-1.4852141057474104,-2.900199800059793,0.7251985966851482,-3.3814842385537913,-0.9951250749684745,1.7034202711496917
41,9.253298900217393,2.989631018752,2.433086334102895,5.027144838260016,-2.942069187636019,-5.335641433156007,1.4301822555791313,-2.192946910710178
42,2.078146562628238,-2.057670917857292,0.071945595673206,0.5808677344843913,-1.4274626910426946,-3.045745296844141,3.9229605670515584,0.5106910216574875
43,9.962787610921412,-5.965607537903211,0.19416212883781325,0.1255508315102177,0.021020619617625677,-0.3487413337022724,-1.3781289751703623,0.05739576660700495
44,1.9264208014768034,-1.9791317492888363,0.0703106941158199,0.5604286036841004,-1.3720556896433134,-2.8982482594894226,3.7373069244127595,0.49276057512199894
45,1.5893858939827132,-1.8043944148721631,0.06448395851541609,0.5139146843589855,-1.2453295950258805,-2.5696911310092463,3.322195598404563,0.4532248422460991
46,1.5893858939827132,-1.8043944148721631,0.06448395851541609,0.5139146843589855,-1.2453295950258805,-2.5696911310092463,3.322195598404563,0.4532248422460991
47,4.743721467546981,-3.1394729202673277,0.5057503132088074,1.039308338407241,-0.8711201170962208,-2.404556004394039,1.7366926195212933,0.16433276504664218
48,3.39290707996842,0.7679544487155382,4.774896269170605,-1.6772964397341976,-2.0570583764528516,-0.4960200085639113,1.0263893931046137,-2.814664108609791
489,-0.7714334572448307,0.2927502794089998,-0.4631722595001022,0.8802944608651772,-0.637339308461583,0.6470194236711833,0.1266182458326168,0.24367865040566322
49,2.475383693375028,-0.7990211929130475,1.3398158190056098,-0.8092343677653897,-1.7155257395198806,-2.049663261334653,0.5407474309665916,1.4364904875333142
491,-0.7911428156925973,0.24621415430564234,-0.4360914788205274,0.8298332036926359,-0.6040227864753781,0.6080391438644381,0.11563447361287298,0.2375504748536738
492,2.1766366956683436,6.043348407735733,-2.4694544727204444,7.148961146042861,-1.504397894648604,0.37326132834379766,-0.9416565213358493,-1.4853638624573684
4985,-0.9913950410998122,0.17277369637889942,-2.2540362166527705,-2.6974327966548244,0.024744158280123364,-0.8234831036321335,-1.269024056508029,0.22069448764226995
5,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
50,3.041385302553175,-1.2915974880222234,-0.38241924719196013,1.2518183084998786,-0.7731042401489487,1.6146855298485971,-0.17964453153870205,-0.5547035360225422
51,4.844038679477984,-3.514713028739444,0.0565239139291103,0.35390822926621823,1.4187261475882853,2.3168478262519567,-3.75850957650041,0.007570067637963612
511,-0.7234086114835886,0.4061426171828285,-0.529158695267522,1.0032509791634314,-0.718520075148072,0.7420007966270913,0.15338187530984032,0.25861088102403007
53,6.70716820945283,-4.355557493042962,0.12109912232331428,-0.41188001060808,1.2520346603317465,2.7967635389688166,-4.930367149524856,-0.13715790165775776
55,2.98520037108672,-2.522534717272441,0.4207957607089573,0.47491644054195276,0.3100632602925462,0.9932985332281509,-2.05415124174356,0.24585767854008328
57,1.848520638404739,-1.1669712502281082,0.6823272254941419,0.3273895960100708,1.770017131037975,0.2848259789128286,-1.4775802646000817,0.9749274569823498
58,0.09913521438553177,-1.0079580176787413,0.25462399661620794,0.12494512825370152,-0.3554341530054525,0.04167680806021345,-0.38740619532549925,0.2644370405745924
59,0.6933662219842368,-1.3083513723354923,0.40957404109125395,0.13169314563182388,-0.46992901299180884,0.035799170979760646,-0.5633807942321598,0.3223507699308367
6,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
60,0.14696489747079752,-0.9567569289999711,0.06376279209359356,0.46132586372721607,0.24777684588813825,0.1989262444566524,-0.46394551021526903,-0.003259059742592885
61,0.6410943171429799,-1.2329217532754195,-0.26507035073203816,-0.2340680283471687,0.4592564044209285,1.6079553272940004,-0.44149746743003204,-0.5754207751308139
62,-0.04340145732454437,-0.8722991077260976,0.04588704500616422,0.40670126045205995,0.18878597472019168,0.1761705852119699,-0.39782680931402314,0.020734147315810345
631,2.0814456648811435,6.2311942419906865,-2.407543409133794,5.440364972422415,0.7086773288888998,-0.5608996741513236,-0.8611891736360928,0.0922171400318953
66,4.737671182326191,-3.479303391030733,-0.5941077508676975,-1.2375971592016626,1.0576783433174346,3.9952715953265248,-3.9948776234182537,-0.7301811659913502
67,0.09194488663668256,-1.1276309171878935,-0.04945398132896324,0.06254989412277208,0.0867171966426439,0.7289921494244448,-1.022938443262572,0.2775370416582714
69,0.17758674483392248,-1.1799998116999835,-0.04936464940161052,0.058936099902996336,0.10265670091012011,0.7787268160488857,-1.0952327225900043,0.28689944213085045
7,10.423161451046216,-6.299280393470089,0.4864361207303078,0.9777730596082908,-0.16433613518551085,-1.209868844263043,-0.2685842180871807,0.3619471797818437
716,0.2741249172337178,2.8853871857341025,-2.363517552708724,3.2425009596391092,-1.5807118234564725,1.1640889096507028,-0.8048535385903968,0.5347421235235431
75,3.0742647542448656,-2.4638307055216937,-0.34100295435955064,-0.8036793662185902,0.8874353290974247,2.0062450895710886,-3.183397002693234,-0.24835196295512985
79,1.5104731800197109,-1.7844578457959197,-0.6093717646795135,-1.135866721452341,0.004645567346855379,2.60638446335783,-1.807845522442579,-0.7303893565132805
8,10.99054143671769,-6.4821077630002275,0.20376324016907094,0.13111489734501738,0.02571314841629245,-0.45467531050701876,-1.4120794699070962,0.060348605388111445
84,-1.0129048820161315,-0.07224351564426765,1.0086106945349518,-0.05954112708731804,-0.3155413380822762,0.18745879673143626,-0.10699650953577011,-0.7084792949260857
841,2.6862624051159036,7.315263713668341,-3.5281597932282,7.753464325054103,-2.2951890294027986,0.49352568314489764,-1.2748711852968502,-1.1740088907310935
843,-0.6994658090384468,0.46267440399186893,-0.5620562542413277,1.0645509912778572,-0.7589927727342951,0.7893537909491876,0.16672489147430425,0.26605534944644377
85,0.6336738247382699,-1.2181865254625772,-0.09764255416470925,-0.43576753102041854,-0.5837649396721456,-0.19510642398576242,0.17718201273360182,-0.04710730809373707
86,-0.15237614518575304,-0.7877098456801608,-0.2944306748330894,-0.6370238296416809,0.01626587088608021,0.6475923078540734,-1.0172179861922048,-0.1147830213586126
89,3.1120173752839326,2.881894195316292,-1.0838142577924084,-3.0065326382595017,2.775128797027468,-1.0439557893055045,1.7537034977960033,-5.634704629686147
