customer_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
g-2240,0.055572448885092066,0.3694113917687995,0.40828821913246316,0.05561360415849885,0.05555616745393671,0.05555816860120973
g-231,0.020833424993133988,0.4237679672276697,0.020841366876079046,0.15061986496705043,0.3631039916463387,0.020833384289728123
g-2315,0.018518605679417495,0.8040205047299506,0.018523229227785303,0.01864469099369229,0.1217743937625992,0.0185185756065552
g-232,0.02380974939187973,0.5032471986102066,0.15974200223102455,0.2652648816127295,0.024126524053183024,0.023809644100976572
g-2343,0.03333348545768626,0.03354174932451438,0.03333343153437205,0.43151385885052584,0.43494407135628493,0.033333403476616404
g-235,0.03333350588041594,0.22921039643363803,0.033371352699872556,0.17089651348007615,0.49985481559664746,0.0333334159093499
g-237,0.02380955874451549,0.02386732307262324,0.023809551954535296,0.02380984944842999,0.8808941731402307,0.023809543639665344
g-238,0.00450777815888689,0.004521338188097606,0.004504978544188118,0.0045051938012096015,0.9774561990143004,0.004504512293317406
g-240,0.03336739662768837,0.03333866352857693,0.4332822202824486,0.03333361003601302,0.43334468023029826,0.03333342929497483
g-2551,0.023809639700703822,0.8805238907440317,0.023812011899822186,0.024219072999834876,0.02382579147747567,0.023809593178131756
g-2560,0.023809644492090845,0.7434234947789723,0.023812517043046377,0.02404389048746177,0.16110085246308747,0.023809600735341403
g-2574,0.03333343927782656,0.8332941215960837,0.03333853225452997,0.03334066456340619,0.033359826887366426,0.03333341542078726
g-2577,0.18759104515438235,0.6782707764358576,0.0333400476557794,0.03389747169575928,0.033401351580218765,0.03349930747800247
g-2587,0.010420080251549762,0.7675847675970281,0.01041866360805631,0.010498420355551357,0.19066135928058472,0.010416708907229897
g-2589,0.023809607856128668,0.023959850179302668,0.02380959455746694,0.15517649755781135,0.7494348831551039,0.023809566694186424
g-2593,0.013888936692093446,0.22515328538968962,0.013892452795305281,0.013893878867845755,0.7192825222111531,0.01388892404391281
g-262,0.027777816239713787,0.027839203724668304,0.027777809479787998,0.027778141510438777,0.8610492291458763,0.027777799899514663
g-265,0.03333374284986027,0.4399212355709427,0.22768812762994448,0.03439167904078484,0.23133164716847196,0.03333356773999573
g-284,0.027793673941243362,0.027782532980081362,0.027780076072360382,0.02778115663163923,0.8610847567934664,0.02777780358120926
g-298,0.03333757163984414,0.03333335134243763,0.8333164279954427,0.03333335214465682,0.03333398618315429,0.03334531069446462
g-299,0.004902587941315482,0.3695580639507628,0.0049474954387419045,0.004908624656313134,0.6107812359970317,0.004901992015834969
g-3092,0.04166693683703939,0.5321638566861029,0.041693857970489204,0.04166859908514037,0.30113992219056784,0.04166682723066026
g-316,0.03333417429183519,0.8324670483677946,0.034140536804901186,0.03333463905411133,0.033389971810131994,0.03333362967122558
g-3161,0.02084560365198946,0.48301787883625663,0.020857248642659452,0.02084088038281907,0.43360501153690306,0.020833376949372297
g-3165,0.020850396080942236,0.7329799136143387,0.02083807195561417,0.020840144660268026,0.18365803496990932,0.020833438718927576
g-326,0.013888904716570886,0.013888890929434163,0.9305462648287206,0.01388889564862534,0.013889402546861992,0.013897641329786981
g-328,0.01667629568959208,0.01666667420409103,0.916655549092986,0.016666680163984253,0.016666746610668002,0.016668054238678853
g-343,0.033333350017152694,0.03333823925946209,0.033333355505912536,0.033333552528117864,0.8333281563520456,0.03333334633730921
g-352,0.027777930642705943,0.8609748288951217,0.027777865905013622,0.02778019311100904,0.027905413228583056,0.027783768217566607
g-3549,0.012821531189142784,0.013001486379128737,0.01282896332956028,0.012821302129407719,0.935706179929636,0.012820537043124488
g-363,0.033363348715874326,0.5835040620297389,0.03333772995048913,0.033341689527543815,0.2831061848949183,0.03334698488143544
g-3767,0.027777903633667948,0.5867022443318738,0.02779279165756667,0.0282077612396551,0.3017414555524405,0.027777843584796073
g-3769,0.033333521895806184,0.4815725869998129,0.03335303683899178,0.38504291797492896,0.033364504136409234,0.03333343215405091
g-3776,0.03333341168349024,0.833286583841716,0.03335387676725759,0.033359136634547294,0.03333360895270527,0.03333338212028367
g-3785,0.033374875642127294,0.6416376829830633,0.03334630612457976,0.0339530856892448,0.22435456610545354,0.03333348345553131
g-3786,0.033333417544508664,0.8332290113057439,0.03337503644408122,0.033334628692496066,0.033394536548961996,0.033333369464208146
g-3794,0.02084344286990794,0.2856527745070403,0.02085217679094892,0.36966422141791705,0.282153991961915,0.020833392452270703
g-3797,0.02083343465874875,0.5229384237007187,0.020833416946882597,0.39372284659013773,0.020838475687392527,0.020833402416119584
g-3799,0.02380962443342774,0.8805208464844831,0.023814341669264005,0.024231245611948237,0.02381435849692666,0.02380958330395007
g-3804,0.01515163684940122,0.7283220428095771,0.09569957597614562,0.015243942310820154,0.13043121146108239,0.015151590592973564
g-3805,0.03333350930686414,0.0342004111615081,0.03333356531201771,0.22495326845352856,0.6408457989603586,0.033333446805722956
g-3813,0.0277780008479146,0.02840299851534671,0.027834972674604847,0.19515192605252812,0.693054233447963,0.027777868461642718
g-3818,0.018518625701619783,0.5677052164981042,0.01852518996096203,0.1892718187855768,0.18746057462714702,0.01851857442659025
g-3822,0.020833458856642825,0.4700825880622769,0.020846603449391803,0.14614090757021364,0.32126305158542656,0.020833390476048236
g-3824,0.033333456480938294,0.8329061506107552,0.033343725298992904,0.03333500453995068,0.03374825372207115,0.0333334093472919
g-3825,0.041666807989833826,0.7908137120055828,0.041666837459168,0.04243031185695518,0.04175558077563514,0.04166674991282513
g-3828,0.08336039572772344,0.0833334321727498,0.583302034855943,0.0833333990227361,0.08333334917666485,0.08333738904418278
g-3830,0.05557363191987987,0.05556607975154846,0.38888288068762744,0.05555606759178506,0.3888630530758493,0.055558286973309785
g-3836,0.020833423019823903,0.5318985203899099,0.020833417116787507,0.02083452590585359,0.38476672017322017,0.02083339339440489
g-3845,0.02083347386641183,0.7079328140074485,0.02083569544300326,0.2085734360488299,0.020991172714486073,0.020833407919820617
g-3846,0.03333345500428448,0.6342832815809195,0.03335401290707187,0.033343574210858214,0.2323522625225829,0.03333341377428308
g-3847,0.023809614359000447,0.5814788380840541,0.023823640629449853,0.02381091627855639,0.3232674068300594,0.023809583818879675
g-3854,0.033333416066577075,0.8332449375151347,0.033369637101693446,0.03334072766600203,0.03337790902724899,0.03333337262334371
