,3 month gift subscription (The Epicure),3 month gift subscription (The Gourmand),All Goat,All Spruced Up — sampler box,Barely Blue — sampler box,Black & Blue,Black & Blue - 1/2-lb,Bloomy Breeze,Cabra LaMancha,Cabra LaMancha - 1/2-lb,Cabrita,Carpenter's Wheel,Carpenter's Wheel - 1/2-lb wedge,Cave Dweller,Cave Dweller - 1/2-lb wedge,FireFly Cheese Club - 12 months - 12 months,FireFly Cheese Club - 3 months - 3 months,FireFly Cheese Club - 6 months - 6 months,FireFly Farms Christmas Sampler,Flouwer Co. Artisanal Crackers,Fresh Goat Cheese,Honey honey — sampler box,Merry Goat Round,Merry Goat Round Spruce Reserve,Moo & Blue,Moo & Blue - 1/2-lb,Mountain Top,Red Leicester,Subscription box — The Epicure - Monthly,Subscription box — The Gourmand - Monthly,Subscription box — The Minimalist - Monthly,Thanksgiving Sampler,The Heritage Sampler,Wensleydale with Cranberry - 1/2-lb wedge,White Rock
topic_1,17.61484295920407,0.17008622790955386,0.5423546814648782,1.323260582916216,0.17120318050934494,0.17324099819786307,0.17178770717329225,0.1705036957852725,0.18591510160176594,0.16940230590513736,0.1702738647265002,0.17028352273983438,0.17080207653980908,0.17025241694396262,0.16993000795735722,57.25572849319799,0.1703444443468823,0.17002085705468303,0.783857085662507,5.18276760313616,0.17418786750099458,0.16965380760533302,0.16968748659921232,1.8320895841848615,0.18619541986669144,0.1702137288789171,0.18407599372082403,0.1700107948935696,0.18687638467035073,4.755257341488918,1.0920082783357306,0.19390125091060467,0.1698661869155571,0.1740485477372814,0.17059320003255685
topic_2,0.18501744420804184,0.17234085757292475,11.0843942106984,0.17100002047064378,0.1734573506996938,93.82501180436196,51.69034969181043,121.25005161778078,50.58397678740086,39.42668909582544,16.72606680988426,24.556311086058322,38.064495553860255,48.767194016383556,36.277045194403065,0.16980564470454396,0.170014062209364,0.1927875061549111,0.2359012417931046,2.5103801848815275,35.33570306209692,2.5967449176630333,5.375178099586393,2.754921242412831,0.21952329534038342,23.4208781235902,124.23288893929336,1.227601632483352,0.1757636126200052,0.1702972268827095,0.17036472081273327,5.272607046955545,0.20892689914860152,11.712190293141276,43.74189067048077
topic_3,0.17102423744926687,0.17040839129115382,1.3798510255655303,20.32923317533924,37.70578968017506,1.5450175434182998,0.1702766413029109,0.21453375218007853,0.20202584813695906,0.17169757349171347,0.17026462248385918,0.20760918333418402,0.18035468310875102,0.18749571166966886,0.1753640729268617,0.16992189792805173,0.16952417086962843,0.17093663265865683,31.516976169889727,0.17194783238213407,0.1836621546860006,0.17556750516695885,0.19852172482586944,0.7782967955406246,0.17532385188376373,0.169906012566653,3.3612688474268144,14.977468184381452,0.17234665290129514,0.17066618720757115,48.975974663891996,7.742449836638336,1.4298500635427647,0.1720079640277783,0.17121596895881538
topic_4,0.17044777685380588,0.17014617714690852,2.9678235322432793,0.17279855061282517,0.17020306668977964,2.1417762994187335,0.19658688508653258,0.4528604887923555,54.67622671817196,0.5699442251961224,0.19319788307679692,0.26415494438264786,0.2156490244568448,0.39218754313105886,0.20972402729615797,0.1813176679191633,0.18349075457569267,0.17016297854569706,0.17016025615571015,0.22007266227378702,0.33978031757199245,0.18674468274340014,0.3658066318587392,1.086802401879418,33.27202214774897,0.18804780659183265,0.45680028629150066,0.42722697514015934,0.17004750885722328,112.54343994722018,0.1697639507230658,0.17223279052268867,0.1706050188270684,0.16984088707951664,0.20088784722694528
topic_5,0.17034170320510292,0.17958890783494344,0.5247531963996033,0.2336930323515125,1.1322091064508852,0.404505055689668,6.01987166597382,35.35341678247953,3.3300012203226466,40.00512806235845,0.19463246983304364,0.2578591740121189,10.667428533833684,0.7535770401231717,1.061542555164842,0.16984557744052745,0.1703529078907494,0.2827977730501152,0.17218460284439394,3.259102402398164,135.49137468244766,0.1879720807327943,464.0759497669113,165.13099765906583,0.23933233493114778,0.42614816926717636,22.852652963631982,0.3367441593880273,52.635520311900365,0.16965155617210287,0.1720166641159453,2.387918205618491,0.18120206892744967,0.3041951713606268,1.7679767908265158
topic_6,0.20770792560267667,25.94395122855626,0.20637289671934197,0.18803466410192549,2.4625660388051167,0.17530488015221626,0.17219705354962497,0.18103365836386803,0.1791571688011436,0.17953441400127862,0.17151650369936805,0.17205765556361435,0.1720921832434837,0.17849781548376142,1.1301580365997226,0.16980213020949086,62.78010024143082,41.47691425136514,0.43064589962686933,2.8860090443362303,0.1721848706700477,9.704336978754244,0.1782778024739242,0.183923088309587,0.16990539934680313,0.17232696818030072,0.17475690106239783,0.16993877577299996,0.17326372623905487,0.16994759970531934,0.16979634143271266,0.17259377828457895,11.782185228692299,0.1725313579102359,0.1815485504588959
